NID,Time,EventName,DisasterType,DisasterSubType,Coordinate,Lon,Lat,C_Name,T_Name,Address,situation,DeathNo,MissingNo,InjuredNo,TrappedNo,ShelterNo,CaseStatus,GeometryType,SourceType,CaseInformer,nTWD97_X,nTWD97_Y,WriteDateTime
159229,2016-9-27 23:15,梅姬颱風,積淹水災情,道路積淹水,"120.510455,22.937999",120.510455,22.937999,高雄市,旗山區  ,高雄市旗山區中興街,里幹事通報中興街1號地點已經淹水，人員已經自行撤離。,0,0,0,0,0,已處理,點,災情查報WEB,,199792.3,2537501.2,42641.48056
159239,2016-9-27 23:14,梅姬颱風,積淹水災情,道路積淹水,"120.194314,23.021244",120.194314,23.021244,臺南市,安南區  ,臺南市安南區溪墘里,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,167418.32,2546862.62,42641.48056
159267,2016-9-27 23:10,梅姬颱風,積淹水災情,道路積淹水,"120.176441,23.063597",120.176441,23.063597,臺南市,安南區  ,臺南市安南區海佃路四段388巷6弄,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,165612.66,2551563.04,42641.48125
159274,2016-9-27 23:10,梅姬颱風,積淹水災情,道路積淹水,"120.360094,22.701887",120.360094,22.701887,高雄市,仁武區  ,高雄市仁武區澄觀路仁雄路口,積水35公分至腿部，請協助處理,0,0,0,0,0,已處理,點,災情查報WEB,,184257.64,2511414.51,42641.48125
159275,2016-9-27 23:10,梅姬颱風,積淹水災情,道路積淹水,"120.398068,22.63834",120.398068,22.63834,高雄市,大寮區  ,高雄市大寮區忠孝路,已淹水至民眾家中,0,0,0,0,0,已處理,點,災情查報WEB,,188130.6,2504361.46,42641.48125
159282,2016-9-27 23:09,梅姬颱風,積淹水災情,房屋積淹水,"120.180303,23.048985",120.180303,23.048985,臺南市,安南區  ,臺南市安南區海中街798巷38號,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,165999.34,2549942.66,42641.48125
159311,2016-9-27 23:04,梅姬颱風,積淹水災情,道路積淹水,"120.185368,23.038747",120.185368,23.038747,臺南市,安南區  ,臺南市安南區海中街,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,166512.1,2548805.99,42641.48194
159325,2016-9-27 23:02,梅姬颱風,積淹水災情,房屋積淹水,"120.31608581542969,22.833682896057894",120.316086,22.833683,高雄市,岡山區  ,高雄市岡山區嘉峰里,嘉峰路高鐵下方道路積水嚴重，車輛無法通行，眾和巷往阿蓮方向高鐵橋下及招財進寶社區積水，皆無法通行，請轉知權責單位處理。,0,0,0,0,0,處理中,點,災情查報WEB,,179803.62,2526029.11,42641.48194
159342,2016-9-27 23:00,梅姬颱風,積淹水災情,地區積淹水,"120.27052,23.054457",120.27052,23.054457,臺南市,永康區  ,臺南市永康區和平東路,統一馬口鐵工業區後面已淹至大腿 民宅已淹至膝蓋 已淹水2小時未退,0,0,0,0,0,處理中,點,災情查報WEB,,175247.96,2550499.69,42641.48194
159353,2016-9-27 22:59,梅姬颱風,積淹水災情,房屋積淹水,"120.30851,23.024093",120.30851,23.024093,臺南市,新化區  ,臺南市新化區中正路76號,淹水到膝蓋,0,0,0,0,0,處理中,點,災情查報WEB,,179125.17,2547118.3,42641.48194
159356,2016-9-27 22:58,梅姬颱風,積淹水災情,房屋積淹水,"120.30889749526978,22.824882226761115",120.308897,22.824882,高雄市,岡山區  ,高雄市岡山區嘉興里,岡山潭底路高速(高速公路橋下)積水，水位已滿，車輛無法通行，已拉警戒線，請轉知權責單位處理。,0,0,0,0,0,處理中,點,災情查報WEB,,179061.23,2525058,42641.48194
159391,2016-9-27 22:54,梅姬颱風,積淹水災情,道路積淹水,"120.173352,23.024336",120.173352,23.024336,臺南市,安南區  ,臺南市安南區海中街774巷,道路淹水,0,0,0,0,0,處理中,點,災情查報WEB,,165271.57,2547217,42641.48264
159399,2016-9-27 22:53,梅姬颱風,積淹水災情,房屋積淹水,"120.1584933809449,23.383334379324783",120.158493,23.383334,嘉義縣,布袋鎮  ,嘉義縣布袋鎮後寮路120巷3弄13號, 布袋公所來電回報稱，因抽水站斷電抽水機無法啟動，已加派台電人員前往處理。,0,0,0,0,0,處理中,點,119消防署派遣系統,,163978.62,2586982.61,42641.48264
159445,2016-9-27 22:48,梅姬颱風,積淹水災情,道路積淹水,"120.175234,23.050048",120.175234,23.050048,臺南市,安南區  ,臺南市安南區淵東里,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,165480.52,2550063.3,42641.48333
159455,2016-9-27 22:47,梅姬颱風,積淹水災情,地區積淹水,"120.191456,23.026847",120.191456,23.026847,臺南市,安南區  ,臺南市安南區海佃路一段320巷、323巷,兩條巷子皆淹水,0,0,0,0,0,處理中,點,災情查報WEB,,167128.79,2547484.71,42641.48403
159456,2016-9-27 22:47,梅姬颱風,積淹水災情,房屋積淹水,"120.251881,22.978833",120.251881,22.978833,臺南市,仁德區  ,臺南市仁德區一甲里太乙三街86號,。淹水過防水閘門且淹水到民宅，約小腿肚。仁德區一甲里太乙三街86號2700466蔡先生,0,0,0,0,0,已處理,點,災情查報WEB,,173295.13,2542134.75,42641.48403
159466,2016-9-27 22:46,梅姬颱風,積淹水災情,房屋積淹水,"120.200173,23.013016",120.200173,23.013016,臺南市,北區   ,臺南市北區海安路3段71及74巷,路面積水約30公分，71巷約12戶淹水10公分，74巷約14戶淹水10公分,0,0,0,0,0,處理中,點,災情查報WEB,,168013.91,2545948.15,42641.48403
159512,2016-9-27 22:41,梅姬颱風,積淹水災情,房屋積淹水,"120.228655,23.00406",120.228655,23.00406,臺南市,北區   ,臺南市北區開南街及開南街33巷,路面積水約20公分，約20戶淹水20公分,0,0,0,0,0,處理中,點,災情查報WEB,,170928.36,2544940.71,42641.48472
159523,2016-9-27 22:40,梅姬颱風,積淹水災情,房屋積淹水,"120.302759,23.039952",120.302759,23.039952,臺南市,新化區  ,臺南市新化區正新路360號,據報案 虎頭埤洩洪導致 水已經淹到屋內,0,0,0,0,0,已處理,點,災情查報WEB,,178544.05,2548877.3,42641.48472
159545,2016-9-27 22:37,梅姬颱風,積淹水災情,房屋積淹水,"120.214387,23.017632",120.214387,23.017632,臺南市,北區   ,臺南市北區正覺街102巷40弄,路面積水約20公分，約40戶淹水10公分高,0,0,0,0,0,處理中,點,災情查報WEB,,169473.72,2546451.45,42641.48472
159546,2016-9-27 22:37,梅姬颱風,積淹水災情,地區積淹水,"120.335288138143,23.036075890204",120.335288,23.036076,臺南市,新化區  ,臺南市新化區正興北路76號,正興北路76號水溝旁的馬路無法排水，水淹過馬路快淹到民宅，沒看到人員搶救,0,0,0,0,0,處理中,點,災情查報WEB,,181875.93,2548432.56,42641.48472
159562,2016-9-27 22:36,梅姬颱風,積淹水災情,地區積淹水,"120.123887602332,23.2113018228224",120.123888,23.211302,臺南市,將軍區  ,臺南市將軍區鯤名村6-10號,附近已淹水,0,0,0,0,0,處理中,點,災情查報WEB,,160325.7,2567951.74,42641.48542
159576,2016-9-27 22:35,梅姬颱風,積淹水災情,道路積淹水,"120.194201,23.016311",120.194201,23.016311,臺南市,北區   ,臺南市北區文賢路1122巷24弄,路面積水約30公分,0,0,0,0,0,處理中,點,災情查報WEB,,167403.73,2546316.39,42641.48542
159580,2016-9-27 22:34,梅姬颱風,積淹水災情,房屋積淹水,"120.23362579744,22.945224631102",120.233626,22.945225,臺南市,仁德區  ,臺南市仁德區太乙工業區後,水淹至住家(市長臉書反映事項),0,0,0,0,0,處理中,點,災情查報WEB,,171403.93,2538422.64,42641.48542
159589,2016-9-27 22:34,梅姬颱風,積淹水災情,房屋積淹水,"120.08994,23.189483",120.08994,23.189483,臺南市,將軍區  ,臺南市將軍區鯤鯓里204-1號,淹水至1樓 屋內機械設備街故障 請求抽水,0,0,0,0,0,待處理,點,災情查報WEB,,156835.68,2565556.75,42641.48542
159591,2016-9-27 22:33,梅姬颱風,積淹水災情,地區積淹水,"120.212129,23.033188",120.212129,23.033188,臺南市,安南區  ,臺南市安南區安中路一段,整個路段淹水(市長臉書反映事項),0,0,0,0,0,處理中,點,災情查報WEB,,169251.53,2548175.37,42641.48542
159604,2016-9-27 22:32,梅姬颱風,積淹水災情,地區積淹水,"120.175131,22.998766",120.175131,22.998766,臺南市,安平區  ,臺南市安平區安平路370巷3弄22號,淹水(市長臉書反映事項),0,0,0,0,0,處理中,點,災情查報WEB,,165437.98,2544384.32,42641.48611
159619,2016-9-27 22:31,梅姬颱風,積淹水災情,房屋積淹水,"120.192101,23.013743",120.192101,23.013743,臺南市,北區   ,臺南市北區大興街140巷14號及55號,淹水約20公分高,0,0,0,0,0,處理中,點,災情查報WEB,,167186.9,2546033.2,42641.48611
159635,2016-9-27 22:30,梅姬颱風,積淹水災情,地區積淹水,"120.193664,23.012161",120.193664,23.012161,臺南市,北區   ,臺南市北區大興街,淹水過膝(市長臉書反映事項),0,0,0,0,0,處理中,點,災情查報WEB,,167346.15,2545857.12,42641.48611
159643,2016-9-27 22:29,梅姬颱風,積淹水災情,道路積淹水,"120.219179,23.01037",120.219179,23.01037,臺南市,北區   ,臺南市北區長勝北街39、41、43號,積水約5公分高,0,0,0,0,0,處理中,點,災情查報WEB,,169960.64,2545644.62,42641.48681
159648,2016-9-27 22:28,梅姬颱風,積淹水災情,地區積淹水,"120.22587,22.999818",120.22587,22.999818,臺南市,東區   ,臺南市東區小東路,小東路附近積水(市長臉書反映事項),0,0,0,0,0,處理中,點,災情查報WEB,,170640.37,2544472.46,42641.48681
159651,2016-9-27 22:28,梅姬颱風,積淹水災情,道路積淹水,"120.221066,23.006623",120.221066,23.006623,臺南市,北區   ,臺南市北區長榮路4段183巷8-12號,約3戶淹水15公分高,0,0,0,0,0,處理中,點,災情查報WEB,,170151.87,2545228.65,42641.48681
159668,2016-9-27 22:25,梅姬颱風,積淹水災情,地區積淹水,"120.192109,22.99742",120.192109,22.99742,臺南市,中西區  ,臺南市中西區濟生街,因臨安路跟民權路大淹水，導致濟生街這被水灌進來(市長臉書反映事項),0,0,0,0,0,處理中,點,災情查報WEB,,167177.75,2544225.57,42641.48681
159675,2016-9-27 22:24,梅姬颱風,積淹水災情,道路積淹水,"120.673454,24.201834",120.673454,24.201834,臺中市,北屯區  ,臺中市北屯區環中路與更生巷,北屯區環中路與更生巷，往市區方向，路段積水，需抽水機抽水,0,0,0,0,0,處理中,點,災情查報WEB,,216828.59,2677414.71,42641.48681
159676,2016-9-27 22:24,梅姬颱風,積淹水災情,地區積淹水,"120.173457,23.05044",120.173457,23.05044,臺南市,安南區  ,臺南市安南區安中路四段,淹水半個輪胎高(市長臉書反映事項),0,0,0,0,0,處理中,點,災情查報WEB,,165298.65,2550107.73,42641.48681
159680,2016-9-27 22:24,梅姬颱風,積淹水災情,道路積淹水,"120.268704,22.775928",120.268704,22.775928,高雄市,岡山區  ,高雄市岡山區福興里介籌西路427-1號,台19甲路上，頂潭路福德祠至筧橋加油站淹水30公分,0,0,0,0,0,已處理,點,災情查報WEB,,174908.57,2519656.85,42641.48681
159687,2016-9-27 22:23,梅姬颱風,積淹水災情,房屋積淹水,"120.261215,23.025186",120.261215,23.025186,臺南市,永康區  ,臺南市永康區永大路二段1526巷2弄2號,永大路二段1526巷2弄2號德富大樓。頂樓排水孔。水滿積出來至各層，風大雨大很難至外頭，可否有支援,0,0,0,0,0,處理中,點,災情查報WEB,,174278.05,2547263,42641.48681
159688,2016-9-27 22:23,梅姬颱風,積淹水災情,地區積淹水,"120.086786,23.190236",120.086786,23.190236,臺南市,將軍區  ,臺南市將軍區鯤鯓里50號,海水倒灌淹水至膝蓋,0,0,0,0,0,處理中,點,災情查報WEB,,156513.3,2565642.16,42641.4875
159705,2016-9-27 22:21,梅姬颱風,積淹水災情,道路積淹水,"120.187935,23.010535",120.187935,23.010535,臺南市,北區   ,臺南市北區大興街275巷,淹水不退,0,0,0,0,0,處理中,點,災情查報WEB,,166757.88,2545680.3,42641.4875
159707,2016-9-27 22:21,梅姬颱風,積淹水災情,房屋積淹水,"120.224125,22.97324",120.224125,22.97324,臺南市,東區   ,臺南市東區崇明路530號,屋頂採光罩掀開 導至屋內積水 且 採光罩掉到路面影響用路人安全,0,0,0,0,0,處理中,點,災情查報WEB,,170445.91,2541530.16,42641.4875
159710,2016-9-27 22:21,梅姬颱風,積淹水災情,地區積淹水,"120.194953,23.003071",120.194953,23.003071,臺南市,北區   ,臺南市北區成功路614巷,整個巷子淹水(市長臉書反映事項),0,0,0,0,0,處理中,點,災情查報WEB,,167472.76,2544849.76,42641.4875
159721,2016-9-27 22:20,梅姬颱風,積淹水災情,房屋積淹水,"120.1589079475287,23.382605119533377",120.158908,23.382605,嘉義縣,布袋鎮  ,嘉義縣布袋鎮後寮路120巷4弄7號, 布袋公所來電回報稱，因抽水站斷電抽水機無法啟動，已加派台電人員前往處理。,0,0,0,0,0,處理中,點,119消防署派遣系統,,164020.53,2586901.61,42641.4875
159734,2016-9-27 22:18,梅姬颱風,積淹水災情,房屋積淹水,"120.196199,23.005709",120.196199,23.005709,臺南市,北區   ,臺南市北區文成里文賢路巷弄,546巷約30戶淹水12公分，572巷約30戶淹水15公分高，596巷約20戶淹水12公分，618巷約25戶淹水(其中6戶30公分，19戶20公分),0,0,0,0,0,處理中,點,災情查報WEB,,167602.1,2545141.2,42641.48819
159735,2016-9-27 22:18,梅姬颱風,積淹水災情,房屋積淹水,"120.645173,22.994927",120.645173,22.994927,高雄市,六龜區  ,高雄市六龜區中興里中庄巷204-16號,獨居老人家中淹水 淹水已排除，暫無安置需求(社會局回報),0,0,0,0,0,待處理,點,災情查報WEB,,213624.35,2543765.38,42641.48819
159738,2016-9-27 22:18,梅姬颱風,積淹水災情,道路積淹水,"120.339726,22.73153",120.339726,22.73153,高雄市,楠梓區  ,高雄市楠梓區興楠路,楠梓分局報告： 本轄高速公路東側道路（興東路與興楠路路口）至（興東路與旗楠路路口）積水己達25公分以上，己指派警網前往警戒，並封鎖人車進入，引導車流至替代道路行駛，己通知區公所及相關單位到場處理。,0,0,0,0,0,已處理,點,災情查報WEB,,182179.63,2514706.16,42641.48819
159775,2016-9-27 22:14,梅姬颱風,積淹水災情,地區積淹水,"120.217403,22.917651",120.217403,22.917651,臺南市,仁德區  ,臺南市仁德區大甲里,整個里淹水,0,0,0,0,0,已處理,點,災情查報WEB,,169723.86,2535377.92,42641.48819
159782,2016-9-27 22:13,梅姬颱風,積淹水災情,道路積淹水,"120.318425,22.732658",120.318425,22.732658,高雄市,楠梓區  ,高雄市楠梓區惠豐里德民路,高雄市楠梓區惠豐里德民路過德民橋，西向東機車道淹水,0,0,0,0,0,已處理,點,災情查報WEB,,179992.19,2514840.97,42641.48889
159789,2016-9-27 22:12,梅姬颱風,積淹水災情,道路積淹水,"120.223869,23.005389",120.223869,23.005389,臺南市,北區   ,臺南市北區開元路212巷,淹水約15公分高,0,0,0,0,0,已處理,點,災情查報WEB,,170438.5,2545090.47,42641.48889
159802,2016-9-27 22:11,梅姬颱風,積淹水災情,房屋積淹水,"120.192336,22.998329",120.192336,22.998329,臺南市,中西區  ,臺南市中西區民權路三段270號,地下室2個樓層淹水,0,0,0,0,0,處理中,點,災情查報WEB,,167201.58,2544326.11,42641.48889
159835,2016-9-27 22:08,梅姬颱風,積淹水災情,道路積淹水,"120.505461,22.889202",120.505461,22.889202,高雄市,旗山區  ,高雄市旗山區東平里樹人路982號,美濃大排水渠(東平里樹人路982號)水滿路面,0,0,0,0,0,已處理,點,災情查報WEB,,199261.95,2532099.39,42641.48958
159842,2016-9-27 22:08,梅姬颱風,積淹水災情,地區積淹水,"120.51554592930887,22.661147890290724",120.515546,22.661148,屏東縣,屏東市  ,屏東縣屏東市瑞光路/紅館餐廳-殺蛇溪暴漲,2016/09/27 22:08:01 - 110蔡轉報/先生0919-173593上述地點.溪水已淹到馬路.請警方交管.,0,0,0,0,0,已處理,點,119消防署派遣系統,,200213.98,2506842.92,42641.48958
159875,2016-9-27 22:05,梅姬颱風,積淹水災情,地區積淹水,"120.23788912027916,23.019239343590794",120.237889,23.019239,臺南市,永康區  ,台南市永康區東橋七路砲校後鐵路旁(淹水及膝),2016/09/27 22:05:21 - (淹水及膝),0,0,0,0,0,處理中,點,119消防署派遣系統,,171883.74,2546616.72,42641.49028
159899,2016-9-27 22:02,梅姬颱風,積淹水災情,房屋積淹水,"120.206293,23.021034",120.206293,23.021034,臺南市,北區   ,臺南市北區北安路一段372巷及中華北路2段252巷,約20戶淹水約30公分高,0,0,0,0,0,處理中,點,災情查報WEB,,168646.08,2546832.66,42641.49028
159903,2016-9-27 22:01,梅姬颱風,積淹水災情,房屋積淹水,"120.184368,23.370658",120.184368,23.370658,嘉義縣,布袋鎮  ,嘉義縣布袋鎮永安里14鄰53號,反映抽水站事前水未抽乾且僅開一台抽水機,0,0,0,0,0,已處理,點,災情查報WEB,,166615.8,2585563.58,42641.49028
159905,2016-9-27 22:01,梅姬颱風,積淹水災情,道路積淹水,"120.300375114626,22.7530195599886",120.300375,22.75302,高雄市,橋頭區  ,高雄市橋頭區精武路,積水,0,0,0,0,0,已處理,點,災情查報WEB,,178148.78,2517104.36,42641.49028
159910,2016-9-27 22:01,梅姬颱風,積淹水災情,地區積淹水,"120.253422,22.999235",120.253422,22.999235,臺南市,永康區  ,臺南市永康區大灣路1008號,淹水請求封路,0,0,0,0,0,已處理,點,災情查報WEB,,173464.64,2544393.25,42641.49028
159918,2016-9-27 22:00,梅姬颱風,積淹水災情,房屋積淹水,"120.209026,23.01863",120.209026,23.01863,臺南市,北區   ,臺南市北區北安路一段176巷39弄-57弄,約80戶淹水約30公分高,0,0,0,0,0,處理中,點,災情查報WEB,,168924.78,2546564.92,42641.49097
159936,2016-9-27 21:59,梅姬颱風,積淹水災情,道路積淹水,"120.21437510848045,23.285190629535194",120.214375,23.285191,臺南市,鹽水區  ,臺南市鹽水區孫厝里歡門橋路段,南6線道路歡門橋路段，路面積水，華雅派出所派員架封鎖線,0,0,0,0,0,處理中,點,災情查報WEB,,169632.25,2576081.51,42641.49097
